Patron Type Code,Patron Type Definition,Total Checkouts,Total Renewals,Age Range,Home Library Code,Home Library Definition,Circulation Active Month,Circulation Active Year,Provided Email Address,Year Patron Registered
0,Adult,1002,262,60 to 64 years,m6,Mission,Jul,2023,TRUE,2003
1,Juvenile,122,46,10 to 19 years,m6,Mission,Jul,2023,TRUE,2017
0,Adult,534,209,45 to 54 years,m6,Mission,Jun,2023,TRUE,2003
0,Adult,216,155,45 to 54 years,m6,Mission,Jul,2023,TRUE,2003
0,Adult,786,1254,25 to 34 years,m6,Mission,Jul,2023,TRUE,2008
3,Senior,8,0,65 to 74 years,m6,Mission,May,2023,TRUE,2021
0,Adult,0,0,25 to 34 years,m6,Mission,Jul,2023,TRUE,2017
0,Adult,0,0,25 to 34 years,m6,Mission,May,2022,TRUE,2015
0,Adult,0,0,25 to 34 years,m6,Mission,Dec,2022,TRUE,2018
0,Adult,23,22,35 to 44 years,m6,Mission,Jul,2023,TRUE,2017
0,Adult,5,15,25 to 34 years,m6,Mission,Oct,2022,TRUE,2019
0,Adult,0,0,35 to 44 years,m6,Mission,Nov,2022,TRUE,2019
2,Teen,40,2,10 to 19 years,m6,Mission,Jan,2022,TRUE,2015
0,Adult,0,0,25 to 34 years,m6,Mission,Jul,2023,TRUE,2020
0,Adult,1,0,25 to 34 years,m6,Mission,Oct,2022,TRUE,2016
2,Teen,40,44,10 to 19 years,m6,Mission,Sep,2022,TRUE,2012
1,Juvenile,68,70,0 to 9 years,m6,Mission,May,2023,TRUE,2018
0,Adult,223,169,60 to 64 years,m6,Mission,Jun,2023,TRUE,2008
0,Adult,24,8,20 to 24 years,m6,Mission,Jul,2023,TRUE,2014
0,Adult,2,0,60 to 64 years,m6,Mission,Feb,2020,TRUE,2015
0,Adult,25,0,35 to 44 years,m6,Mission,Oct,2022,TRUE,2019
3,Senior,1,0,65 to 74 years,m6,Mission,Jul,2020,TRUE,2020
0,Adult,1,1,25 to 34 years,m6,Mission,Jan,2021,TRUE,2019
0,Adult,223,135,35 to 44 years,m6,Mission,Nov,2022,TRUE,2011
1,Juvenile,19,0,0 to 9 years,m6,Mission,Jun,2022,TRUE,2017
0,Adult,43,25,35 to 44 years,m6,Mission,Jul,2023,TRUE,2016
1,Juvenile,41,0,0 to 9 years,m6,Mission,Apr,2023,TRUE,2017
0,Adult,25,30,35 to 44 years,m6,Mission,May,2023,TRUE,2022
0,Adult,124,31,45 to 54 years,m6,Mission,Mar,2022,TRUE,2003
0,Adult,73,38,55 to 59 years,m6,Mission,May,2023,TRUE,2003
2,Teen,6,0,10 to 19 years,m6,Mission,Jul,2018,TRUE,2017
0,Adult,0,0,25 to 34 years,m6,Mission,Jul,2023,TRUE,2023
0,Adult,38,9,35 to 44 years,m6,Mission,Jun,2023,TRUE,2007
0,Adult,409,449,45 to 54 years,m6,Mission,Jan,2023,TRUE,2003
0,Adult,11,1,35 to 44 years,m6,Mission,Jul,2023,TRUE,2020
0,Adult,6,13,35 to 44 years,m6,Mission,Jan,2023,TRUE,2017
